Matagepercentage_id,Region_id,Region_cod,Region_desc,Year,Percentage,Age_group_Id,Age_group_desc,Type_Birth_Id,Type_birth_desc
1706,42,SC,South Carolina,2008,12.7,1,Less than 20,1,Birth
1707,43,SD,South Dakota,2008,9,1,Less than 20,1,Birth
1708,44,TN,Tennessee,2008,12.6,1,Less than 20,1,Birth
1709,45,TX,Texas,2008,13.2,1,Less than 20,1,Birth
1710,46,UT,Utah,2008,6.3,1,Less than 20,1,Birth
1711,47,VT,Vermont,2008,6.8,1,Less than 20,1,Birth
1712,48,VA,Virginia,2008,7.8,1,Less than 20,1,Birth
1713,49,WA,Washington,2008,7.7,1,Less than 20,1,Birth
1714,50,WV,West Virginia,2008,13.1,1,Less than 20,1,Birth
1715,51,WI,Wisconsin,2008,8.1,1,Less than 20,1,Birth
1716,52,WY,Wyoming,2008,10.3,1,Less than 20,1,Birth
1717,1,US,United States,2008,52.6,2,20 until 29,1,Birth
1718,2,AL,Alabama,2008,59.3,2,20 until 29,1,Birth
1719,3,AK,Alaska,2008,58.6,2,20 until 29,1,Birth
1720,4,AZ,Arizona,2008,54.5,2,20 until 29,1,Birth
1721,5,AR,Arkansas,2008,61,2,20 until 29,1,Birth
1722,6,CA,California,2008,48.4,2,20 until 29,1,Birth
1723,7,CO,Colorado,2008,50.2,2,20 until 29,1,Birth
1724,8,CT,Connecticut,2008,42.8,2,20 until 29,1,Birth
1725,9,DE,Delaware,2008,53.5,2,20 until 29,1,Birth
1726,10,DC,District of Columbia,2008,42.8,2,20 until 29,1,Birth
1727,11,FL,Florida,2008,53.2,2,20 until 29,1,Birth
1728,12,GA,Georgia,2008,54,2,20 until 29,1,Birth
1729,13,HI,Hawaii,2008,51.1,2,20 until 29,1,Birth
1730,14,ID,Idaho,2008,60.5,2,20 until 29,1,Birth
1731,15,IL,Illinois,2008,49,2,20 until 29,1,Birth
1732,16,IN,Indiana,2008,58,2,20 until 29,1,Birth
1733,17,IA,Iowa,2008,57.9,2,20 until 29,1,Birth
1734,18,KS,Kansas,2008,58,2,20 until 29,1,Birth
1735,19,KY,Kentucky,2008,58.8,2,20 until 29,1,Birth
1736,20,LA,Louisiana,2008,60.7,2,20 until 29,1,Birth
1737,21,ME,Maine,2008,55.4,2,20 until 29,1,Birth
1738,22,MD,Maryland,2008,47.7,2,20 until 29,1,Birth
1739,23,MA,Massachusetts,2008,40.6,2,20 until 29,1,Birth
1740,24,MI,Michigan,2008,53.7,2,20 until 29,1,Birth
1741,25,MN,Minnesota,2008,52.2,2,20 until 29,1,Birth
1742,26,MS,Mississippi,2008,60.7,2,20 until 29,1,Birth
1743,27,MO,Missouri,2008,58,2,20 until 29,1,Birth
1744,28,MT,Montana,2008,57.4,2,20 until 29,1,Birth
1745,29,NE,Nebraska,2008,57.1,2,20 until 29,1,Birth
1746,30,NV,Nevada,2008,53.8,2,20 until 29,1,Birth
1747,31,NH,New Hampshire,2008,48.9,2,20 until 29,1,Birth
1748,32,NJ,New Jersey,2008,42.7,2,20 until 29,1,Birth
1749,33,NM,New Mexico,2008,57.2,2,20 until 29,1,Birth
1750,34,NY,New York,2008,46.6,2,20 until 29,1,Birth
1751,35,NC,North Carolina,2008,54,2,20 until 29,1,Birth
1752,36,ND,North Dakota,2008,60.5,2,20 until 29,1,Birth
1753,37,OH,Ohio,2008,55.6,2,20 until 29,1,Birth
1754,38,OK,Oklahoma,2008,61.1,2,20 until 29,1,Birth
1755,39,OR,Oregon,2008,52.6,2,20 until 29,1,Birth
1756,40,PA,Pennsylvania,2008,51.1,2,20 until 29,1,Birth
1757,41,RI,Rhode Island,2008,47.7,2,20 until 29,1,Birth
1758,42,SC,South Carolina,2008,56.8,2,20 until 29,1,Birth
1759,43,SD,South Dakota,2008,59.6,2,20 until 29,1,Birth
1760,44,TN,Tennessee,2008,57.7,2,20 until 29,1,Birth
1761,45,TX,Texas,2008,54.1,2,20 until 29,1,Birth
1762,46,UT,Utah,2008,60.1,2,20 until 29,1,Birth
1763,47,VT,Vermont,2008,50.9,2,20 until 29,1,Birth
1764,48,VA,Virginia,2008,50.7,2,20 until 29,1,Birth
1765,49,WA,Washington,2008,52.1,2,20 until 29,1,Birth
1766,50,WV,West Virginia,2008,59.7,2,20 until 29,1,Birth
1767,51,WI,Wisconsin,2008,54,2,20 until 29,1,Birth
1768,52,WY,Wyoming,2008,62,2,20 until 29,1,Birth
1769,1,US,United States,2008,34.8,3,30 until 39,1,Birth
1770,2,AL,Alabama,2008,26,3,30 until 39,1,Birth
1771,3,AK,Alaska,2008,29.6,3,30 until 39,1,Birth
1772,4,AZ,Arizona,2008,31.6,3,30 until 39,1,Birth
1773,5,AR,Arkansas,2008,23.3,3,30 until 39,1,Birth
1774,6,CA,California,2008,38.7,3,30 until 39,1,Birth
1775,7,CO,Colorado,2008,37.8,3,30 until 39,1,Birth
1776,8,CT,Connecticut,2008,46.1,3,30 until 39,1,Birth
1777,9,DE,Delaware,2008,34.4,3,30 until 39,1,Birth
1778,10,DC,District of Columbia,2008,41.5,3,30 until 39,1,Birth
1779,11,FL,Florida,2008,33.9,3,30 until 39,1,Birth
1780,12,GA,Georgia,2008,32.1,3,30 until 39,1,Birth
1781,13,HI,Hawaii,2008,37.2,3,30 until 39,1,Birth
1782,14,ID,Idaho,2008,29.1,3,30 until 39,1,Birth
1783,15,IL,Illinois,2008,38.5,3,30 until 39,1,Birth
1784,16,IN,Indiana,2008,29.4,3,30 until 39,1,Birth
1785,17,IA,Iowa,2008,31.6,3,30 until 39,1,Birth
1786,18,KS,Kansas,2008,30,3,30 until 39,1,Birth
1787,19,KY,Kentucky,2008,26.9,3,30 until 39,1,Birth
1788,20,LA,Louisiana,2008,24.6,3,30 until 39,1,Birth
1789,21,ME,Maine,2008,34.5,3,30 until 39,1,Birth
1790,22,MD,Maryland,2008,40.5,3,30 until 39,1,Birth
1791,23,MA,Massachusetts,2008,49,3,30 until 39,1,Birth
1792,24,MI,Michigan,2008,34,3,30 until 39,1,Birth
1793,25,MN,Minnesota,2008,38.7,3,30 until 39,1,Birth
1794,26,MS,Mississippi,2008,21.9,3,30 until 39,1,Birth
1795,27,MO,Missouri,2008,29.4,3,30 until 39,1,Birth
1796,28,MT,Montana,2008,30.6,3,30 until 39,1,Birth
1797,29,NE,Nebraska,2008,32.7,3,30 until 39,1,Birth
1798,30,NV,Nevada,2008,33,3,30 until 39,1,Birth
1799,31,NH,New Hampshire,2008,42,3,30 until 39,1,Birth
1800,32,NJ,New Jersey,2008,47.2,3,30 until 39,1,Birth
1801,33,NM,New Mexico,2008,25.7,3,30 until 39,1,Birth
1802,34,NY,New York,2008,42.5,3,30 until 39,1,Birth
1803,35,NC,North Carolina,2008,32.7,3,30 until 39,1,Birth
1804,36,ND,North Dakota,2008,30.5,3,30 until 39,1,Birth
1805,37,OH,Ohio,2008,31.7,3,30 until 39,1,Birth
1806,38,OK,Oklahoma,2008,24.2,3,30 until 39,1,Birth
1807,39,OR,Oregon,2008,36.2,3,30 until 39,1,Birth
1808,40,PA,Pennsylvania,2008,37.3,3,30 until 39,1,Birth
1809,41,RI,Rhode Island,2008,40,3,30 until 39,1,Birth
1810,42,SC,South Carolina,2008,28.6,3,30 until 39,1,Birth
1811,43,SD,South Dakota,2008,29.8,3,30 until 39,1,Birth
1812,44,TN,Tennessee,2008,28,3,30 until 39,1,Birth
1813,45,TX,Texas,2008,30.5,3,30 until 39,1,Birth
1814,46,UT,Utah,2008,32,3,30 until 39,1,Birth
1815,47,VT,Vermont,2008,39.3,3,30 until 39,1,Birth
1816,48,VA,Virginia,2008,38.3,3,30 until 39,1,Birth
1817,49,WA,Washington,2008,37.2,3,30 until 39,1,Birth
1818,50,WV,West Virginia,2008,25.5,3,30 until 39,1,Birth
1819,51,WI,Wisconsin,2008,35.6,3,30 until 39,1,Birth
1820,52,WY,Wyoming,2008,26,3,30 until 39,1,Birth
1821,1,US,United States,2008,2.8,4,More or equal 40,1,Birth
1822,2,AL,Alabama,2008,1.5,4,More or equal 40,1,Birth
1823,3,AK,Alaska,2008,2.5,4,More or equal 40,1,Birth
1824,4,AZ,Arizona,2008,2.3,4,More or equal 40,1,Birth
1825,5,AR,Arkansas,2008,1.3,4,More or equal 40,1,Birth
1826,6,CA,California,2008,3.8,4,More or equal 40,1,Birth
1827,7,CO,Colorado,2008,3,4,More or equal 40,1,Birth
1828,8,CT,Connecticut,2008,4.5,4,More or equal 40,1,Birth
1829,9,DE,Delaware,2008,2.5,4,More or equal 40,1,Birth
1830,10,DC,District of Columbia,2008,4.2,4,More or equal 40,1,Birth
1831,11,FL,Florida,2008,2.9,4,More or equal 40,1,Birth
1832,12,GA,Georgia,2008,2.4,4,More or equal 40,1,Birth
1833,13,HI,Hawaii,2008,3.7,4,More or equal 40,1,Birth
1834,14,ID,Idaho,2008,1.8,4,More or equal 40,1,Birth
1835,15,IL,Illinois,2008,3,4,More or equal 40,1,Birth
1836,16,IN,Indiana,2008,1.8,4,More or equal 40,1,Birth
1837,17,IA,Iowa,2008,1.9,4,More or equal 40,1,Birth
1838,18,KS,Kansas,2008,1.9,4,More or equal 40,1,Birth
1839,19,KY,Kentucky,2008,1.6,4,More or equal 40,1,Birth
1840,20,LA,Louisiana,2008,1.6,4,More or equal 40,1,Birth
1841,21,ME,Maine,2008,2.4,4,More or equal 40,1,Birth
1842,22,MD,Maryland,2008,3.8,4,More or equal 40,1,Birth
1843,23,MA,Massachusetts,2008,4.5,4,More or equal 40,1,Birth
1844,24,MI,Michigan,2008,2.4,4,More or equal 40,1,Birth
1845,25,MN,Minnesota,2008,2.7,4,More or equal 40,1,Birth
1846,26,MS,Mississippi,2008,1.3,4,More or equal 40,1,Birth
1847,27,MO,Missouri,2008,1.8,4,More or equal 40,1,Birth
1848,28,MT,Montana,2008,1.9,4,More or equal 40,1,Birth
1849,29,NE,Nebraska,2008,2,4,More or equal 40,1,Birth
1850,30,NV,Nevada,2008,2.8,4,More or equal 40,1,Birth
1851,31,NH,New Hampshire,2008,3.1,4,More or equal 40,1,Birth
1852,32,NJ,New Jersey,2008,4.3,4,More or equal 40,1,Birth
1853,33,NM,New Mexico,2008,2.1,4,More or equal 40,1,Birth
1854,34,NY,New York,2008,4.3,4,More or equal 40,1,Birth
1855,35,NC,North Carolina,2008,2.3,4,More or equal 40,1,Birth
1856,36,ND,North Dakota,2008,1.7,4,More or equal 40,1,Birth
1857,37,OH,Ohio,2008,2.1,4,More or equal 40,1,Birth
1858,38,OK,Oklahoma,2008,1.4,4,More or equal 40,1,Birth
1859,39,OR,Oregon,2008,2.6,4,More or equal 40,1,Birth
1860,40,PA,Pennsylvania,2008,2.8,4,More or equal 40,1,Birth
1861,41,RI,Rhode Island,2008,3.3,4,More or equal 40,1,Birth
1862,42,SC,South Carolina,2008,1.9,4,More or equal 40,1,Birth
1863,43,SD,South Dakota,2008,1.7,4,More or equal 40,1,Birth
1864,44,TN,Tennessee,2008,1.8,4,More or equal 40,1,Birth
1865,45,TX,Texas,2008,2.2,4,More or equal 40,1,Birth
1866,46,UT,Utah,2008,1.6,4,More or equal 40,1,Birth
1867,47,VT,Vermont,2008,3,4,More or equal 40,1,Birth
1868,48,VA,Virginia,2008,3.2,4,More or equal 40,1,Birth
1869,49,WA,Washington,2008,3.1,4,More or equal 40,1,Birth
1870,50,WV,West Virginia,2008,1.6,4,More or equal 40,1,Birth
1871,51,WI,Wisconsin,2008,2.3,4,More or equal 40,1,Birth
1872,52,WY,Wyoming,2008,1.6,4,More or equal 40,1,Birth
1873,1,US,United States,2009,9.3,1,Less than 20,1,Birth
1874,2,AL,Alabama,2009,12.4,1,Less than 20,1,Birth
1875,3,AK,Alaska,2009,8.6,1,Less than 20,1,Birth
1876,4,AZ,Arizona,2009,10.9,1,Less than 20,1,Birth
1877,5,AR,Arkansas,2009,13.7,1,Less than 20,1,Birth
1878,6,CA,California,2009,8.5,1,Less than 20,1,Birth
1879,7,CO,Colorado,2009,8.3,1,Less than 20,1,Birth
1880,8,CT,Connecticut,2009,6.1,1,Less than 20,1,Birth
1881,9,DE,Delaware,2009,8.8,1,Less than 20,1,Birth
1882,10,DC,District of Columbia,2009,10.7,1,Less than 20,1,Birth
1883,11,FL,Florida,2009,9.1,1,Less than 20,1,Birth
1884,12,GA,Georgia,2009,10.9,1,Less than 20,1,Birth
1885,13,HI,Hawaii,2009,7.3,1,Less than 20,1,Birth
1886,14,ID,Idaho,2009,8,1,Less than 20,1,Birth
1887,15,IL,Illinois,2009,8.9,1,Less than 20,1,Birth
1888,16,IN,Indiana,2009,10.4,1,Less than 20,1,Birth
1889,17,IA,Iowa,2009,7.9,1,Less than 20,1,Birth
1890,18,KS,Kansas,2009,9.6,1,Less than 20,1,Birth
1891,19,KY,Kentucky,2009,12,1,Less than 20,1,Birth
1892,20,LA,Louisiana,2009,12.4,1,Less than 20,1,Birth
1893,21,ME,Maine,2009,7.3,1,Less than 20,1,Birth
1894,22,MD,Maryland,2009,7.5,1,Less than 20,1,Birth
1895,23,MA,Massachusetts,2009,5.4,1,Less than 20,1,Birth
1896,24,MI,Michigan,2009,9.4,1,Less than 20,1,Birth
1897,25,MN,Minnesota,2009,5.8,1,Less than 20,1,Birth
1898,26,MS,Mississippi,2009,15.3,1,Less than 20,1,Birth
1899,27,MO,Missouri,2009,10.1,1,Less than 20,1,Birth
1900,28,MT,Montana,2009,9.2,1,Less than 20,1,Birth
1901,29,NE,Nebraska,2009,7.6,1,Less than 20,1,Birth
1902,30,NV,Nevada,2009,9.7,1,Less than 20,1,Birth
1903,31,NH,New Hampshire,2009,5.4,1,Less than 20,1,Birth
1904,32,NJ,New Jersey,2009,5.5,1,Less than 20,1,Birth
1905,33,NM,New Mexico,2009,14.1,1,Less than 20,1,Birth
1906,34,NY,New York,2009,6.2,1,Less than 20,1,Birth
1907,35,NC,North Carolina,2009,10.3,1,Less than 20,1,Birth
1908,36,ND,North Dakota,2009,7.2,1,Less than 20,1,Birth
1909,37,OH,Ohio,2009,10,1,Less than 20,1,Birth
1910,38,OK,Oklahoma,2009,12.6,1,Less than 20,1,Birth
1911,39,OR,Oregon,2009,7.8,1,Less than 20,1,Birth
1912,40,PA,Pennsylvania,2009,8.3,1,Less than 20,1,Birth
1913,41,RI,Rhode Island,2009,8.3,1,Less than 20,1,Birth
1914,42,SC,South Carolina,2009,11.8,1,Less than 20,1,Birth
1915,43,SD,South Dakota,2009,8.6,1,Less than 20,1,Birth
1916,44,TN,Tennessee,2009,11.8,1,Less than 20,1,Birth
1917,45,TX,Texas,2009,12.5,1,Less than 20,1,Birth
1918,46,UT,Utah,2009,5.7,1,Less than 20,1,Birth
1919,47,VT,Vermont,2009,6.4,1,Less than 20,1,Birth
1920,48,VA,Virginia,2009,7.2,1,Less than 20,1,Birth
1921,49,WA,Washington,2009,7.1,1,Less than 20,1,Birth
1922,50,WV,West Virginia,2009,12.8,1,Less than 20,1,Birth
1923,51,WI,Wisconsin,2009,7.5,1,Less than 20,1,Birth
1924,52,WY,Wyoming,2009,9.5,1,Less than 20,1,Birth
1925,1,US,United States,2009,52.2,2,20 until 29,1,Birth
1926,2,AL,Alabama,2009,59.1,2,20 until 29,1,Birth
1927,3,AK,Alaska,2009,58.5,2,20 until 29,1,Birth
1928,4,AZ,Arizona,2009,54.2,2,20 until 29,1,Birth
1929,5,AR,Arkansas,2009,60.9,2,20 until 29,1,Birth
1930,6,CA,California,2009,47.9,2,20 until 29,1,Birth
1931,7,CO,Colorado,2009,49.6,2,20 until 29,1,Birth
1932,8,CT,Connecticut,2009,42.9,2,20 until 29,1,Birth
1933,9,DE,Delaware,2009,53.2,2,20 until 29,1,Birth
1934,10,DC,District of Columbia,2009,41.9,2,20 until 29,1,Birth
1935,11,FL,Florida,2009,53,2,20 until 29,1,Birth
1936,12,GA,Georgia,2009,53.7,2,20 until 29,1,Birth
1937,13,HI,Hawaii,2009,51.4,2,20 until 29,1,Birth
1938,14,ID,Idaho,2009,59.9,2,20 until 29,1,Birth
1939,15,IL,Illinois,2009,48.4,2,20 until 29,1,Birth
1940,16,IN,Indiana,2009,57.6,2,20 until 29,1,Birth
1941,17,IA,Iowa,2009,57.5,2,20 until 29,1,Birth
1942,18,KS,Kansas,2009,57.8,2,20 until 29,1,Birth
1943,19,KY,Kentucky,2009,58.7,2,20 until 29,1,Birth
1944,20,LA,Louisiana,2009,60.5,2,20 until 29,1,Birth
1945,21,ME,Maine,2009,55.2,2,20 until 29,1,Birth
1946,22,MD,Maryland,2009,47.3,2,20 until 29,1,Birth
1947,23,MA,Massachusetts,2009,40.4,2,20 until 29,1,Birth
1948,24,MI,Michigan,2009,53.8,2,20 until 29,1,Birth
1949,25,MN,Minnesota,2009,51.4,2,20 until 29,1,Birth
1950,26,MS,Mississippi,2009,60.8,2,20 until 29,1,Birth
1951,27,MO,Missouri,2009,57.5,2,20 until 29,1,Birth
1952,28,MT,Montana,2009,57.1,2,20 until 29,1,Birth
1953,29,NE,Nebraska,2009,56.6,2,20 until 29,1,Birth
1954,30,NV,Nevada,2009,53.3,2,20 until 29,1,Birth
1955,31,NH,New Hampshire,2009,49.1,2,20 until 29,1,Birth
1956,32,NJ,New Jersey,2009,42.4,2,20 until 29,1,Birth
1957,33,NM,New Mexico,2009,57.1,2,20 until 29,1,Birth
1958,34,NY,New York,2009,46.2,2,20 until 29,1,Birth
1959,35,NC,North Carolina,2009,54,2,20 until 29,1,Birth
1960,36,ND,North Dakota,2009,59.7,2,20 until 29,1,Birth
1961,37,OH,Ohio,2009,55.3,2,20 until 29,1,Birth
1962,38,OK,Oklahoma,2009,60.8,2,20 until 29,1,Birth
1963,39,OR,Oregon,2009,51.9,2,20 until 29,1,Birth
1964,40,PA,Pennsylvania,2009,51,2,20 until 29,1,Birth
1965,41,RI,Rhode Island,2009,47.7,2,20 until 29,1,Birth
1966,42,SC,South Carolina,2009,56.7,2,20 until 29,1,Birth
1967,43,SD,South Dakota,2009,59,2,20 until 29,1,Birth
1968,44,TN,Tennessee,2009,57.5,2,20 until 29,1,Birth
1969,45,TX,Texas,2009,53.8,2,20 until 29,1,Birth
1970,46,UT,Utah,2009,58.9,2,20 until 29,1,Birth
1971,47,VT,Vermont,2009,50.4,2,20 until 29,1,Birth
1972,48,VA,Virginia,2009,50.2,2,20 until 29,1,Birth
1973,49,WA,Washington,2009,51.5,2,20 until 29,1,Birth
1974,50,WV,West Virginia,2009,59.6,2,20 until 29,1,Birth
1975,51,WI,Wisconsin,2009,53.6,2,20 until 29,1,Birth
1976,52,WY,Wyoming,2009,61.4,2,20 until 29,1,Birth
1977,1,US,United States,2009,35.6,3,30 until 39,1,Birth
1978,2,AL,Alabama,2009,26.9,3,30 until 39,1,Birth
1979,3,AK,Alaska,2009,30.5,3,30 until 39,1,Birth
1980,4,AZ,Arizona,2009,32.5,3,30 until 39,1,Birth
1981,5,AR,Arkansas,2009,24.1,3,30 until 39,1,Birth
1982,6,CA,California,2009,39.7,3,30 until 39,1,Birth
1983,7,CO,Colorado,2009,39,3,30 until 39,1,Birth
1984,8,CT,Connecticut,2009,46.5,3,30 until 39,1,Birth
1985,9,DE,Delaware,2009,35.4,3,30 until 39,1,Birth
1986,10,DC,District of Columbia,2009,42.9,3,30 until 39,1,Birth
1987,11,FL,Florida,2009,34.8,3,30 until 39,1,Birth
1988,12,GA,Georgia,2009,32.9,3,30 until 39,1,Birth
1989,13,HI,Hawaii,2009,37.6,3,30 until 39,1,Birth
1990,14,ID,Idaho,2009,30.3,3,30 until 39,1,Birth
1991,15,IL,Illinois,2009,39.6,3,30 until 39,1,Birth
1992,16,IN,Indiana,2009,30.2,3,30 until 39,1,Birth
1993,17,IA,Iowa,2009,32.8,3,30 until 39,1,Birth
1994,18,KS,Kansas,2009,30.7,3,30 until 39,1,Birth
1995,19,KY,Kentucky,2009,27.7,3,30 until 39,1,Birth
1996,20,LA,Louisiana,2009,25.6,3,30 until 39,1,Birth
1997,21,ME,Maine,2009,35,3,30 until 39,1,Birth
1998,22,MD,Maryland,2009,41.4,3,30 until 39,1,Birth
1999,23,MA,Massachusetts,2009,49.7,3,30 until 39,1,Birth
2000,24,MI,Michigan,2009,34.4,3,30 until 39,1,Birth
2001,25,MN,Minnesota,2009,40,3,30 until 39,1,Birth
2002,26,MS,Mississippi,2009,22.6,3,30 until 39,1,Birth
2003,27,MO,Missouri,2009,30.5,3,30 until 39,1,Birth
2004,28,MT,Montana,2009,31.7,3,30 until 39,1,Birth
2005,29,NE,Nebraska,2009,33.8,3,30 until 39,1,Birth
2006,30,NV,Nevada,2009,34.2,3,30 until 39,1,Birth
2007,31,NH,New Hampshire,2009,42.3,3,30 until 39,1,Birth
2008,32,NJ,New Jersey,2009,47.7,3,30 until 39,1,Birth
2009,33,NM,New Mexico,2009,26.5,3,30 until 39,1,Birth
2010,34,NY,New York,2009,43.1,3,30 until 39,1,Birth
2011,35,NC,North Carolina,2009,33.3,3,30 until 39,1,Birth
2012,36,ND,North Dakota,2009,31.4,3,30 until 39,1,Birth
2013,37,OH,Ohio,2009,32.6,3,30 until 39,1,Birth
2014,38,OK,Oklahoma,2009,25.1,3,30 until 39,1,Birth
2015,39,OR,Oregon,2009,37.5,3,30 until 39,1,Birth
2016,40,PA,Pennsylvania,2009,37.9,3,30 until 39,1,Birth
2017,41,RI,Rhode Island,2009,40.5,3,30 until 39,1,Birth
2018,42,SC,South Carolina,2009,29.5,3,30 until 39,1,Birth
2019,43,SD,South Dakota,2009,30.6,3,30 until 39,1,Birth
2020,44,TN,Tennessee,2009,28.8,3,30 until 39,1,Birth
2021,45,TX,Texas,2009,31.5,3,30 until 39,1,Birth
2022,46,UT,Utah,2009,33.7,3,30 until 39,1,Birth
2023,47,VT,Vermont,2009,39.9,3,30 until 39,1,Birth
2024,48,VA,Virginia,2009,39.3,3,30 until 39,1,Birth
2025,49,WA,Washington,2009,38.3,3,30 until 39,1,Birth
2026,50,WV,West Virginia,2009,26,3,30 until 39,1,Birth
2027,51,WI,Wisconsin,2009,36.6,3,30 until 39,1,Birth
2028,52,WY,Wyoming,2009,27.4,3,30 until 39,1,Birth
2029,1,US,United States,2009,2.9,4,More or equal 40,1,Birth
2030,2,AL,Alabama,2009,1.6,4,More or equal 40,1,Birth
2031,3,AK,Alaska,2009,2.4,4,More or equal 40,1,Birth
2032,4,AZ,Arizona,2009,2.4,4,More or equal 40,1,Birth
2033,5,AR,Arkansas,2009,1.3,4,More or equal 40,1,Birth
2034,6,CA,California,2009,3.9,4,More or equal 40,1,Birth
2035,7,CO,Colorado,2009,3.1,4,More or equal 40,1,Birth
2036,8,CT,Connecticut,2009,4.5,4,More or equal 40,1,Birth
2037,9,DE,Delaware,2009,2.6,4,More or equal 40,1,Birth
2038,10,DC,District of Columbia,2009,4.5,4,More or equal 40,1,Birth
2039,11,FL,Florida,2009,3.1,4,More or equal 40,1,Birth
2040,12,GA,Georgia,2009,2.6,4,More or equal 40,1,Birth
2041,13,HI,Hawaii,2009,3.8,4,More or equal 40,1,Birth
2042,14,ID,Idaho,2009,1.9,4,More or equal 40,1,Birth
2043,15,IL,Illinois,2009,3.1,4,More or equal 40,1,Birth
2044,16,IN,Indiana,2009,1.9,4,More or equal 40,1,Birth
2045,17,IA,Iowa,2009,1.9,4,More or equal 40,1,Birth
2046,18,KS,Kansas,2009,1.9,4,More or equal 40,1,Birth
2047,19,KY,Kentucky,2009,1.7,4,More or equal 40,1,Birth
2048,20,LA,Louisiana,2009,1.6,4,More or equal 40,1,Birth
2049,21,ME,Maine,2009,2.5,4,More or equal 40,1,Birth
2050,22,MD,Maryland,2009,3.8,4,More or equal 40,1,Birth
2051,23,MA,Massachusetts,2009,4.5,4,More or equal 40,1,Birth
2052,24,MI,Michigan,2009,2.4,4,More or equal 40,1,Birth
2053,25,MN,Minnesota,2009,2.8,4,More or equal 40,1,Birth
2054,26,MS,Mississippi,2009,1.3,4,More or equal 40,1,Birth
2055,27,MO,Missouri,2009,1.9,4,More or equal 40,1,Birth
2056,28,MT,Montana,2009,2,4,More or equal 40,1,Birth
2057,29,NE,Nebraska,2009,2,4,More or equal 40,1,Birth
2058,30,NV,Nevada,2009,2.9,4,More or equal 40,1,Birth
2059,31,NH,New Hampshire,2009,3.2,4,More or equal 40,1,Birth
2060,32,NJ,New Jersey,2009,4.4,4,More or equal 40,1,Birth
2061,33,NM,New Mexico,2009,2.2,4,More or equal 40,1,Birth
2062,34,NY,New York,2009,4.4,4,More or equal 40,1,Birth
2063,35,NC,North Carolina,2009,2.4,4,More or equal 40,1,Birth
2064,36,ND,North Dakota,2009,1.7,4,More or equal 40,1,Birth
2065,37,OH,Ohio,2009,2.1,4,More or equal 40,1,Birth
2066,38,OK,Oklahoma,2009,1.5,4,More or equal 40,1,Birth
2067,39,OR,Oregon,2009,2.8,4,More or equal 40,1,Birth
2068,40,PA,Pennsylvania,2009,2.8,4,More or equal 40,1,Birth
2069,41,RI,Rhode Island,2009,3.5,4,More or equal 40,1,Birth
2070,42,SC,South Carolina,2009,2,4,More or equal 40,1,Birth
2071,43,SD,South Dakota,2009,1.8,4,More or equal 40,1,Birth
2072,44,TN,Tennessee,2009,1.9,4,More or equal 40,1,Birth
2073,45,TX,Texas,2009,2.3,4,More or equal 40,1,Birth
2074,46,UT,Utah,2009,1.7,4,More or equal 40,1,Birth
2075,47,VT,Vermont,2009,3.2,4,More or equal 40,1,Birth
2076,48,VA,Virginia,2009,3.3,4,More or equal 40,1,Birth
2077,49,WA,Washington,2009,3.1,4,More or equal 40,1,Birth
2078,50,WV,West Virginia,2009,1.6,4,More or equal 40,1,Birth
2079,51,WI,Wisconsin,2009,2.3,4,More or equal 40,1,Birth
2080,52,WY,Wyoming,2009,1.6,4,More or equal 40,1,Birth
2081,1,US,United States,2010,8.5,1,Less than 20,1,Birth
2082,2,AL,Alabama,2010,11.5,1,Less than 20,1,Birth
2083,3,AK,Alaska,2010,7.8,1,Less than 20,1,Birth
2084,4,AZ,Arizona,2010,10.1,1,Less than 20,1,Birth
2085,5,AR,Arkansas,2010,12.6,1,Less than 20,1,Birth
2086,6,CA,California,2010,7.8,1,Less than 20,1,Birth
2087,7,CO,Colorado,2010,7.4,1,Less than 20,1,Birth
2088,8,CT,Connecticut,2010,5.6,1,Less than 20,1,Birth
2089,9,DE,Delaware,2010,8,1,Less than 20,1,Birth
2090,10,DC,District of Columbia,2010,9.6,1,Less than 20,1,Birth
2091,11,FL,Florida,2010,8.2,1,Less than 20,1,Birth
2092,12,GA,Georgia,2010,9.9,1,Less than 20,1,Birth
2093,13,HI,Hawaii,2010,6.5,1,Less than 20,1,Birth
2094,14,ID,Idaho,2010,7.4,1,Less than 20,1,Birth
2095,15,IL,Illinois,2010,8.3,1,Less than 20,1,Birth
2096,16,IN,Indiana,2010,9.6,1,Less than 20,1,Birth
2097,17,IA,Iowa,2010,7.1,1,Less than 20,1,Birth
2098,18,KS,Kansas,2010,8.9,1,Less than 20,1,Birth
2099,19,KY,Kentucky,2010,11.2,1,Less than 20,1,Birth
2100,20,LA,Louisiana,2010,11.5,1,Less than 20,1,Birth
2101,21,ME,Maine,2010,6.7,1,Less than 20,1,Birth
2102,22,MD,Maryland,2010,6.7,1,Less than 20,1,Birth
2103,23,MA,Massachusetts,2010,4.9,1,Less than 20,1,Birth
2104,24,MI,Michigan,2010,8.7,1,Less than 20,1,Birth
2105,25,MN,Minnesota,2010,5.3,1,Less than 20,1,Birth
2106,26,MS,Mississippi,2010,13.9,1,Less than 20,1,Birth
2107,27,MO,Missouri,2010,9.3,1,Less than 20,1,Birth
2108,28,MT,Montana,2010,8.2,1,Less than 20,1,Birth
2109,29,NE,Nebraska,2010,7,1,Less than 20,1,Birth
